PROJECT_NAME,LATITUDE,LONGITUDE
MICHAELS' RESIDENCES,1.370659066,103.7733449
MIDTOWN BAY,1.29638481,103.8573902
MIDTOWN RESIDENCES,1.3704793419999999,103.8951321
MIDWOOD,1.3634801730000001,103.7636367
MILL CREEK,1.319522149,103.9097749
MILL POINT,1.292868621,103.83048240000001
MIMOSA GARDENS,1.3834504769999998,103.86162840000001
MIMOSA PARK,1.383243824,103.8629387
MIMOSA TERRACE,1.3843578230000002,103.85978409999998
MIMOSA VALE,1.382638038,103.8603446
MIMOSA VILLAS,1.3819478090000001,103.860766
MINBU COURT,1.325513274,103.8484114
MINBU VILLA,1.325811645,103.8480067
MING PARK,1.35375432,103.8468178
MING TECK PARK,1.31554134,103.78950090000001
MINT RESIDENCES @ JANSEN,1.3598576269999998,103.87741159999999
MIRAGE TOWER,1.291874507,103.8342307
MIRO,1.313914195,103.842384
MISTRAL PARK,1.338363438,103.9557997
MODA,1.304162882,103.9030408
MODENA,1.3424365269999998,103.9547927
MON JERVOIS,1.2938160220000001,103.82200470000001
MONARCHY APARTMENTS,1.324792405,103.8501375
MONT BOTANIK RESIDENCE,1.357646505,103.7616474
MONT TIMAH,1.3464880719999999,103.77712029999999
MONTCLAIR @ WHITLEY,1.32600171,103.83706020000001
MONTEBLEU,1.323775299,103.8501348
MONTEREY PARK CONDOMINIUM,1.316563896,103.7530578
MONTROSA,1.357040164,103.75982979999999
MONTVIEW,1.316727601,103.77727929999999
MONVILLE MANSIONS,1.3271688879999999,103.8455248
MOONSTONE RESIDENCES,1.327088076,103.86608840000001
MOONSTONE ROYALE,1.327853341,103.8660838
MOONSTONE VIEW,1.32738245,103.8656132
MORIMASA GARDENS,1.316265465,103.838479
MORO MANSIONS,1.315144071,103.8894215
MOSELLA,1.3443704859999999,103.86212900000001
MOULMEIN COURT,1.318879848,103.8501017
MOUNT FABER LODGE,1.26884287,103.8246636
MOUNT ROSIE GARDEN,1.321554891,103.8339921
MOUNT SINAI,1.3161213440000001,103.781762
MOUNT SINAI RESIDENCES,1.316222442,103.7857976
MOUNT SOPHIA SUITES,1.302048552,103.8468442
MOUNTBATTEN LODGE,1.300909186,103.8888295
MOUNTBATTEN SUITES,1.303212953,103.9000046
MUGLISTON HILL,1.386435099,103.8792957
MULBERRY TREE,1.318197138,103.8463935
MUN WAH GARDEN,1.381732154,103.8319704
MURANO,1.2892858390000002,103.775676
MUTIARA CREST,1.295869326,103.82931490000001
MUTIARA VIEW,1.29537103,103.8284348
MY MANHATTAN,1.341693242,103.95370759999999
NADIA MANSIONS,1.328055635,103.8480687
NAMLY COURT,1.329068986,103.801188
NANYANG PARK,1.364749136,103.8746318
NASSIM JADE,1.306853883,103.82595699999999
NASSIM MANSION,1.309761047,103.81954509999998
NASSIM PARK RESIDENCES,1.307660158,103.8234897
NATHAN PLACE,1.295167337,103.8263541
NATHAN RESIDENCES,1.294734219,103.8272566
NATHAN SUITES,1.2952030079999999,103.82707409999999
NATURA@HILLVIEW,1.3531091819999999,103.7589271
NATURALIS,1.309822843,103.90841800000001
NATURE MANSIONS,1.312480359,103.91039350000001
NAUNG RESIDENCE,1.367860394,103.8926776
NEEM TREE,1.3273873,103.8515155
NEPTUNE COURT,1.306556063,103.92193359999999
NESS,1.312703007,103.8867798
NEU AT NOVENA,1.3196337759999999,103.8459837
NEW COURT,1.3281287940000002,103.8436952
NEW FUTURA,1.29825298,103.8342525
NEWEST,1.316459985,103.7574879
NEWTON 18,1.314384274,103.8410948
NEWTON 21,1.314905794,103.8404626
NEWTON EDGE,1.3127702890000001,103.84213179999999
NEWTON IMPERIAL,1.315338323,103.84145059999999
NEWTON ONE,1.314016586,103.83939720000001
NEWTON SUITES,1.3178559909999998,103.8422855
NICOLE GREEN,1.309461397,103.8797964
NICON GARDENS,1.37745342,103.75801779999999
NIM COLLECTION,1.379646687,103.8633039
NIM GARDENS,1.380935122,103.8634004
NIN RESIDENCE,1.332757191,103.8699162
NINE RESIDENCES,1.4331095919999999,103.84164320000001
NOMU,1.29979634,103.8469585
NORMANTON PARK,1.286808951,103.79226059999999
NORTH PARK RESIDENCES,1.427862919,103.8361075
NORTHILL,1.417875582,103.7588057
NORTHOAKS,1.44522878,103.806523
NORTHSHORE BUNGALOWS,1.415986996,103.9043147
NORTHVALE,1.387453583,103.745138
NORTHWAVE,1.443602476,103.81057320000001
NORTHWOOD,1.4268119519999998,103.8242076
NOTTINGHILL SUITES,1.339218662,103.7691504
NOUVEL 18,1.311036312,103.8282204
NOUVELLE PARK,1.3671148659999999,103.8774936
NOVA 48,1.325038129,103.8491198
NOVA 88,1.324743352,103.849492
NOVELIS,1.318852511,103.84608829999999
NOVENA COURT,1.322575915,103.84209870000001
NOVENA HILL,1.323780648,103.8433848
NOVENA LODGE,1.323596959,103.8412855
NOVENA REGENCY,1.321155405,103.84156970000001
NOVENA SUITES,1.318879893,103.8447233
NUOVO,1.384842361,103.84222559999999
NV RESIDENCES,1.371407505,103.94408879999999
NYON,1.299795254,103.89850770000001
OASIS @ ELIAS,1.377116309,103.94193929999999
OASIS @ MULBERRY,1.332722213,103.8780388
OASIS GARDEN,1.3387947709999999,103.8831557
OCEAN 8,1.252378522,103.8456493
OCEAN PARK,1.308904653,103.91846269999999
OEI TIONG HAM PARK,1.31509279,103.7918938
OLA,1.397420816,103.89235190000001
OLA RESIDENCES,1.302902618,103.8988615
OLEANAS RESIDENCE,1.2933013709999999,103.838759
OLEANDER TOWERS,1.333209581,103.84428620000001
OLLOI,1.3150179929999999,103.8995355
ONAN COURT,1.3090996529999999,103.9022162
ONAN SUITES,1.311754579,103.90014079999999
ONE @ PULASAN,1.312438856,103.906025
ONE AMBER,1.3016524740000002,103.8983797
ONE BALMORAL,1.313685692,103.82987309999999
ONE CHILTERN,1.3487315569999998,103.8608556
ONE DEVONSHIRE,1.297178115,103.8374859
ONE DRAYCOTT,1.310085945,103.8307192
ONE DUCHESS,1.324860999,103.8083905
ONE DUSUN RESIDENCES,1.327064662,103.8436888
ONE EIGHTIES RESIDENCES,1.31489775,103.90528409999999
ONE FORT,1.300213635,103.8850932
ONE HOLLAND VILLAGE RESIDENCES,1.312355816,103.79359190000001
ONE JERVOIS,1.2926650259999999,103.8247848
ONE K GREENLANE,1.311008388,103.89344179999999
ONE LEICESTER,1.3294845229999999,103.8672777
ONE LYNWOOD,1.344160281,103.8627967
ONE MEYER,1.298250103,103.8861713
ONE OXLEY RISE,1.299257128,103.8417119
ONE PEARL BANK,1.282963913,103.839788
ONE ROBIN,1.318958104,103.8287088
ONE ROSYTH,1.363076224,103.87392120000001
ONE SHENTON,1.2793162059999998,103.85053609999999
ONE ST MICHAEL'S,1.3245870290000001,103.86482480000001
ONE SURIN,1.3544308090000001,103.8796128
ONE TREE HILL COLLECTION,1.3009932290000001,103.8257776
ONE TREE HILL MANSIONS,1.300631248,103.8253378
ONE TREE HILL RESIDENCE,1.300803951,103.8247382
ONE-NORTH RESIDENCES,1.3023396790000001,103.789725
ONEROBEY,1.366917346,103.88189990000001
ONZE @ TANJONG PAGAR,1.274953457,103.8421767
OPAL SUITES,1.327501059,103.8672995
OPERA ESTATE,1.318353876,103.92688219999997
OPTIMA @ TANAH MERAH,1.328206224,103.9465553
ORANGE GROVE RESIDENCES,1.313474569,103.82504809999999
ORCHARD BEL AIR,1.302385547,103.82502009999999
ORCHARD COURT,1.298540761,103.84154720000001
ORCHARD SCOTTS,1.30980515,103.838679
ORCHARD VIEW,1.302618221,103.82938349999999
ORCHID APARTMENTS,1.334030061,103.7987978
ORCHID PARK CONDOMINIUM,1.412954488,103.8357189
ORCHID VILLAGE,1.33332852,103.80005390000001
ORION,1.308539287,103.8276643
OUE TWIN PEAKS,1.299312533,103.8332437
OXFORD SUITES,1.315535829,103.85248259999999
OXLEY EDGE,1.29561525,103.84163670000001
OXLEY RESIDENCE,1.296878239,103.84122540000001
PALACIO,1.311563262,103.9139474
PALAZZETTO,1.299189555,103.88384140000001
PALISADES,1.28712687,103.78013399999999
PALM GALLERIA,1.312834682,103.9120791
PALM GARDENS,1.378598617,103.74704990000001
PALM GREEN,1.291314832,103.76944
PALM GROVE CONDOMINIUM,1.359776202,103.8785975
PALM GROVE REGENCY,1.3605751130000001,103.87803120000001
PALM GROVE TERRACE,1.360513219,103.8792301
PALM HAVEN,1.3603700369999998,103.87772659999999
PALM ISLES,1.356507614,103.9642838
PALM LODGE,1.315380856,103.8899689
PALM LOFT,1.314601614,103.9034172
PALM MANSIONS,1.2890100690000001,103.7761998
PALM OASIS,1.316141782,103.90873590000001
PALM RESIDENCE,1.343292971,103.76913590000001
PALM SPRING,1.316824018,103.8316319
PALM VISTA,1.317381344,103.9095175
PALMERA EAST,1.320874493,103.9100593
PALMERA RESIDENCE,1.309504376,103.9112707
PANDAN VALLEY,1.3195445140000002,103.77860809999999
PAPILLON,1.326926871,103.8492313
PARADISE ISLAND,1.249708137,103.8442058
PARADISE PALMS,1.3099449159999998,103.8953108
PARBURY HILL CONDOMINIUM,1.31761469,103.94366190000001
PARC ASTON,1.330127957,103.8676033
PARC BLEU,1.314078263,103.907746
PARC BOTANNIA,1.39835165,103.8747511
PARC CANBERRA,1.447325438,103.82838050000001
PARC CENTENNIAL,1.313200282,103.8438228
PARC CENTROS,1.4033316759999999,103.90402270000001
PARC CLEMATIS,1.316912898,103.7598728
PARC ELEGANCE,1.317657431,103.9089687
PARC EMILY,1.30406188,103.84868709999999
PARC ESTA,1.3180530609999999,103.90310840000001
PARC HAVEN,1.324174641,103.8544868
PARC IMPERIAL,1.281436882,103.7834032
PARC KOMO,1.360934579,103.96982170000001
PARC LIFE,1.443185896,103.8189957
PARC MACKENZIE,1.3062006290000001,103.8479439
PARC MONDRIAN,1.336006644,103.8679054
PARC OASIS,1.34321955,103.733967
PARC OLYMPIA,1.3553987330000001,103.96472359999999
PARC PALAIS,1.3569128190000002,103.76514559999998
PARC REGENCY,1.288295009,103.7780369
PARC RIVIERA,1.320777095,103.7528615
PARC ROSEWOOD,1.427968022,103.78584609999999
PARC SEABREEZE,1.3040245209999999,103.9058483
PARC SOMME,1.3113418079999999,103.8586105
PARC SOPHIA,1.301420159,103.8475787
PARC VERA,1.363996816,103.89511
PARC VISTA,1.344181754,103.7174904
PARK 1 SUITES,1.314032082,103.889349
PARK COLONIAL,1.338422003,103.8696246
PARK EAST,1.318011321,103.92425190000002
PARK GREEN,1.380722525,103.9001363
PARK INFINIA AT WEE NAM,1.3145133409999998,103.8434635
PARK NATURA,1.3465211069999998,103.76562170000001
PARK PLACE RESIDENCES AT PLQ,1.316286207,103.8928808
PARK RESIDENCES KOVAN,1.3578963659999999,103.881974
PARK VILLAS,1.367973334,103.8789911
PARKSHORE,1.296648945,103.87061740000001
PARKSUITES,1.316208949,103.78263879999999
PARKVIEW APARTMENTS,1.341427455,103.76026350000001
PARKWOOD COLLECTION,1.366354843,103.8909027
PARKWOOD RESIDENCES,1.3665419369999998,103.8758214
PARRY COURT,1.363990474,103.88058459999999
PARRY GREEN,1.3660021340000001,103.87621659999999
PARRY PARK,1.366803275,103.8782384
PARVIS,1.31028991,103.8002639
PASADENA,1.315226244,103.8454322
PASIR PANJANG COURT,1.2921716970000001,103.77261659999999
PASIR PANJANG GARDENS,1.308249081,103.7633182
PASIR PANJANG LODGE,1.291508619,103.77238259999999
PASIR RIS BEACH PARK,1.3815451619999999,103.9455095
PASIR VIEW PARK,1.27880312,103.7874415
PATERSON LINC,1.303193234,103.82999090000001
PATERSON RESIDENCE,1.30025827,103.8299907
PATERSON SUITES,1.301181517,103.8305775
PAVILION 11,1.324583077,103.8484146
PAVILION PARK,1.369180535,103.75231090000001
PAYA LEBAR GARDENS,1.342709034,103.8838418
PAYA LEBAR RESIDENCES,1.317450828,103.8914864
PEACH GARDEN,1.2979719440000002,103.8962138
PEAKVIEW ESTATE,1.33197028,103.94371679999999
PEAKVILLE PARK,1.333228064,103.9445593
PEBBLE BAY,1.297665855,103.8715214
PEIRCE VIEW,1.371770516,103.82818520000001
PENG'S COURT,1.3081507909999999,103.9042007
PEOPLE'S GARDEN,1.368805457,103.8884946
PEPPERMINT GROVE,1.318219947,103.8414927
PEPYS HILL CONDOMINIUM,1.27771325,103.79363640000001
PETAIN COURT,1.3119056470000001,103.8589723
PETIT JERVOIS,1.293174668,103.8230973
PHILLIPS RESIDENCE,1.3638253480000002,103.8772643
PICARDY GARDENS,1.334508281,103.9445806
PIERMONT GRAND,1.410248977,103.8983701
PIN MANSIONS,1.36453286,103.8859868
PINE COURT,1.311160608,103.90947940000001
PINE GROVE,1.3181990540000001,103.77453620000001
PINE VILLAS,1.414395281,103.75850109999999
PINEHURST CONDOMINIUM,1.312351731,103.915185
PINEVALE,1.3584047780000001,103.9329134
PINEWOOD GARDENS,1.315960275,103.8295095
PINNACLE 16,1.324507299,103.8462128
PLACE-8,1.349992876,103.88164420000001
PLATINA GARDENS,1.427470477,103.82542990000002
PLATINUM EDGE,1.330494583,103.86683719999999
POETS VILLAS,1.3816870780000001,103.8284025
POH HENG COURT,1.313756943,103.9291475
POH HUAT GARDENS,1.367822515,103.8809122
POLLEN & BLEU,1.314044819,103.80694820000001
PONGGOL PARK,1.416116365,103.9054146
POSHGROVE EAST,1.308962476,103.90963990000002
PRESIDENT GARDENS,1.38589535,103.8368309
PRESTIGE HEIGHTS,1.325298496,103.8523804
PRESTIGE LOFT,1.310387814,103.911437
PRESTIGE RESIDENCE,1.31685034,103.91007409999999
PRESTO@UPPER SERANGOON,1.34571099,103.8715704
PRIME RESIDENCE,1.3111901609999999,103.8824502
PRIMEDGE,1.3125287970000001,103.8881272
PRINCESS OF WALES PARK,1.3230784820000001,103.8072437
PRINCETON VALE,1.367138107,103.87887099999999
PRINCIPAL GARDEN,1.292710434,103.8217531
PRISTINE HEIGHTS,1.316948372,103.8519007
PROSPERO VILLE,1.313969717,103.9144575
PROXIMO,1.317313331,103.8287601
PUBLIC MANSION,1.3264656959999999,103.848854
Q BAY RESIDENCES,1.350810088,103.9272517
QUBE SUITES,1.3298703809999999,103.9081342
QUEEN ASTRID PARK,1.3181855820000001,103.79059620000001
QUEENS,1.292898652,103.80622240000001
QUEENS PEAK,1.2946161109999998,103.80688620000001
QUESTA @ DUNMAN,1.310021469,103.8965878
QUINTERRA,1.318601877,103.7806791
R MAISON,1.343295014,103.8697316
R66 APARTMENTS,1.314026392,103.8544112
RACE COURSE 138,1.309832988,103.85228470000001
RACE COURSE MANSION,1.309551931,103.85211009999999
RADIX,1.317921704,103.9114402
RAFFLES PARK,1.3342554290000002,103.8032505
RAFFLESIA CONDOMINIUM,1.347919602,103.8432308
RAINTREE VALLEY,1.3834793280000002,103.8308338
RANGOON 88,1.314371564,103.8542309
RAYA GARDEN,1.346633433,103.8811287
RE CHARGE @ 303,1.29552646,103.8390552
RED BRICK VILLAS,1.377823799,103.8330859
REFLECTIONS AT KEPPEL BAY,1.266893071,103.8117324
REGAL 35,1.315577078,103.888316
REGAL COURT,1.324660625,103.85285999999999
REGENCY LODGE,1.295655724,103.8270664
REGENCY PARK,1.296949925,103.82592290000001
REGENCY SUITES,1.284325278,103.82912950000001
REGENT GROVE,1.3994472930000001,103.7491247
REGENT HEIGHTS,1.3523993019999998,103.756321
REGENT PARK,1.317368832,103.76119820000001
REGENT RESIDENCES,1.324221904,103.864549
REGENT VILLAS,1.3217384079999999,103.7911504
REGINA HILL,1.345078855,103.7659978
REGIS MANSIONS,1.3429330380000002,103.76827
REIGNWOOD HAMILTON SCOTTS,1.311420827,103.8359826
RESIDENCE 66,1.316432535,103.9086988
RESIDENCE TWENTY-TWO,1.311055463,103.9110088
RESIDENCES 88,1.326297365,103.9077911
RESIDENCES @ EVELYN,1.315814953,103.8394342
RESIDENCES @ JANSEN,1.3600241659999999,103.8763954
RESIDENCES @ KILLINEY,1.296746886,103.83814009999999
RESIDENCES @ SOMME,1.311507078,103.8587261
RESIDENCES AT 338A,1.296393964,103.8379559
RESIDENCES BOTANIQUE,1.3572029159999999,103.8761817
REZI 24,1.31156972,103.88356209999999
REZI 26,1.312829482,103.8850632
REZI 35,1.315734534,103.8888574
RHAPSODY ON MOUNT ELIZABETH,1.3066900879999999,103.8361885
RIA APARTMENTS,1.276512536,103.7925277
RIA TOWNHOUSES,1.325441904,103.9548877
RICCHEZZA,1.311282702,103.91531140000001
RICH EAST GARDEN,1.313686186,103.93711490000001
RICH MANSIONS,1.317294822,103.8335447
RICHMOND PARK,1.305023136,103.83637359999999
RICHMOND VILLE,1.3213729790000002,103.9500498
RIDGEVALE GARDENS,1.347787475,103.7706678
RIO GARDENS,1.326732723,103.8644627
RIO VISTA,1.3728167219999998,103.90139429999999
RIPPLE BAY,1.37791239,103.96123979999999
RIS GRANDEUR,1.374274271,103.939693
RITZ @ FARRER,1.3099387690000002,103.8523931
RITZ MANSIONS,1.324778599,103.85247690000001
RITZ REGENCY,1.31138423,103.89475379999999
RIVAGE,1.299611523,103.88874150000001
RIVER ISLES,1.396981843,103.9132848
RIVER PLACE,1.2897378000000002,103.84100790000001
RIVER VALLEY APARTMENTS,1.295387661,103.8289277
RIVER VALLEY COURT,1.295963665,103.83782020000001
RIVERBANK @ FERNVALE,1.3947935569999999,103.881292
RIVERBAY,1.328014185,103.8625993
RIVERCOVE RESIDENCES,1.39278598,103.88400970000001
RIVEREDGE,1.300966322,103.8819791
RIVERFRONT RESIDENCES,1.3711148359999998,103.8999803
RIVERGATE,1.291456951,103.8365572
RIVERIA GARDENS,1.297245193,103.8347402
RIVERPARC RESIDENCE,1.3979859369999998,103.91758859999999
RIVERSAILS,1.378675651,103.9027377
RIVERSHIRE,1.296723566,103.8329853
RIVERSIDE 48,1.2909286009999998,103.83981209999999
RIVERSIDE MELODIES,1.327424315,103.8643988
RIVERSOUND RESIDENCE,1.38094355,103.9025271
RIVERTREES RESIDENCES,1.393727986,103.8808128
RIVERVALE CREST,1.391602175,103.904327
RIVIERA 38,1.32815031,103.8634663
RIVIERA RESIDENCES,1.3159716000000001,103.94247659999999
RIZ HAVEN,1.3799392769999999,103.9627776
ROBERTSON 100,1.291330629,103.8377876
ROBERTSON BLUE,1.290263075,103.8371589
ROBERTSON EDGE,1.29308555,103.840532
ROBIN REGALIA,1.316738857,103.8283853
ROBIN RESIDENCES,1.318982708,103.8281368
ROBIN SUITES,1.317684509,103.82872370000001
ROBINSON SUITES,1.2809351359999999,103.84982059999999
ROCCA BALESTIER,1.321317074,103.85253420000001
ROCHELLE AT NEWTON,1.314049791,103.8419108
ROMAN TERRACE,1.312988506,103.9154183
ROOTS @ TRANSIT,1.4048872719999999,103.8181163
ROSALIA PARK,1.34945586,103.8790392
ROSE MAISON,1.307627726,103.899711
ROSE VILLE,1.310446347,103.8938501
ROSEVALE,1.3159807270000001,103.8432858
ROSEWOOD,1.431266411,103.7862069
ROSEWOOD SUITES,1.429341407,103.78613670000001
ROSYTH LODGE,1.36310037,103.8744098
ROSYTH RESIDENCE,1.3628359209999998,103.8791047
ROSYTH VILLE,1.363114198,103.8741637
ROYAL COURT,1.3436635680000002,103.76907259999999
ROYALE MANSIONS,1.312203017,103.9064006
ROYALGREEN,1.331332556,103.7939025
ROYCE RESIDENCES,1.311292369,103.8762921
RV ALTITUDE,1.296507903,103.835177
RV EDGE,1.2948850090000001,103.828075
RV POINT,1.293825453,103.84214870000001
RV RESIDENCES,1.294397555,103.8284439
RV SUITES,1.295601378,103.8294121
SAGE,1.307611418,103.8242981
SALLIM LODGE,1.325800136,103.8826272
SAM KIANG MANSIONS,1.298372081,103.8352881
SANCTUARY @ 813,1.357126571,103.8808005
SANCTUARY GREEN,1.295917575,103.87101190000001
SANDALWOOD,1.309734922,103.90269350000001
SANDILANDS RESIDENCES,1.3637755480000002,103.8781594
SANDY EIGHT,1.31203252,103.8932264
SANDY ISLAND,1.2417430870000001,103.83775859999999
SANDY PALM,1.378812884,103.9597941
SANFORD PARK,1.358269643,103.87570809999998
SANNY PARK,1.325376787,103.82613979999999
SANT RITZ,1.329883132,103.86920009999999
SANTA FE MANSIONS,1.300141971,103.8888386
SANTA TERRACES,1.324624198,103.9083384
SAPPHIRE COURT,1.312661145,103.9112295
SARACA GARDENS,1.386855346,103.85975069999999
SARACA VILLAS,1.384044585,103.8589351
SARHAD VILLE,1.280724607,103.7884702
SARINA PARK,1.320967286,103.9078944
SAVANNAH CONDOPARK,1.349279389,103.9616177
SAVOY PARK,1.332977643,103.7676546
SCENIC HEIGHTS,1.321643989,103.8521792
SCK VILLE,1.3076040629999999,103.8993327
SCOTTS 28,1.30979085,103.8348386
SCOTTS HIGHPARK,1.31238001,103.83671329999999
SCOTTS SQUARE,1.3057629240000002,103.8330834
SCULPTURA ARDMORE,1.3088907379999999,103.83012
SEA AVENUE RESIDENCES,1.306145169,103.9069981
SEA BREEZE TERRACE,1.337800905,103.952741
SEA ESTA,1.37770229,103.9599348
SEA HORIZON,1.376602303,103.958411
SEA PAVILION RESIDENCES,1.315084138,103.94314200000001
SEAHILL,1.2989144259999998,103.76437359999998
SEASCAPE,1.239751413,103.8379157
SEASIDE PARK,1.310016579,103.9209371
SEASIDE RESIDENCES,1.307546022,103.92738359999998
SEASONS PARK,1.385152129,103.8396594
SEASONS VIEW,1.352283537,103.84135959999999
SEASTRAND,1.376136408,103.9608638
SEASUITES,1.28239836,103.7831068
SEAVIEW POINT,1.299624323,103.8999135
SELANTING GREEN,1.342774946,103.7687489
SELETAR GARDEN,1.3893753269999998,103.8509262
SELETAR HILLS ESTATE,1.3841056219999999,103.86799849999993
SELETAR PARK,1.385988116,103.87207020000001
SELETAR PARK RESIDENCE,1.386163407,103.8696589
SELETAR SPRINGS CONDOMINIUM,1.387663633,103.8790649
SELETAR VIEW,1.384448353,103.8759222
SELETARIS,1.43617053,103.8248718
SEMBAWANG COTTAGE,1.4268998480000001,103.82609620000001
SEMBAWANG HILLS ESTATE,1.3727661349999996,103.83106849999996
SEMBAWANG PARK,1.4613616269999998,103.8365005
SEMBAWANG SPRINGS ESTATE,1.44063913,103.8263359
SEMBAWANG SQUARE ESTATE,1.4505243559999998,103.82900620000001
SEMBAWANG STRAITS ESTATE,1.458177992,103.8369975
SENGKANG GRAND RESIDENCES,1.383153805,103.8923817
SENNETT ESTATE,1.329630986,103.8715483
SENNETT RESIDENCE,1.331235271,103.8695475
SERANGOON GARDEN ESTATE,1.3644626689999986,103.8630426
SERANGOON GARDEN VIEW,1.3635034780000002,103.87321949999999
SERANGOON PARK,1.3473140590000001,103.86693509999999
SERAYA 9,1.307162412,103.8996723
SERAYA BREEZE,1.305900511,103.8998079
SERAYA COURT,1.306519612,103.8997777
SERAYA RESIDENCES,1.306592193,103.8999652
SERAYA VILLE,1.307291786,103.8999877
SERENE PARK,1.38981487,103.8615595
SERENITY BREEZE,1.313622322,103.91218909999999
SERENITY PARK,1.389305349,103.8590569
SETIA RESIDENCES,1.31587095,103.8399223
SEVEN OAKS,1.330245918,103.78989969999999
SEVEN PALMS SENTOSA COVE,1.239838968,103.83109820000001
SHAMROCK PARK,1.324165905,103.7951901
SHAMROCK VILLAS,1.322933544,103.79667940000002
SHAN GATE APARTMENTS,1.3258705179999999,103.846864
SHANGHAI ONE,1.294867373,103.8275691
SHANGRI-LA PARK,1.3700354909999999,103.8332978
SHEARES VILLE,1.2934957329999999,103.8253839
SHEBA LODGE,1.313361132,103.89770820000001
SHELFORD 23,1.327884613,103.81211309999999
SHELFORD GREEN,1.324489142,103.812372
SHELFORD REGENCY,1.326642497,103.8111295
SHELFORD SUITES,1.326693735,103.81275440000002
SHELFORD VIEW,1.328756346,103.81224920000001
SHEPHERD'S HILL ESTATE,1.2914551459999999,103.8058817
SHERWOOD CONDOMINIUM,1.345079985,103.76805329999999
SHERWOOD TOWER,1.33946892,103.7788132
SIGLAP GARDEN,1.3116449190000001,103.9249939
SIGLAP PARK,1.316682395,103.9308556
SIGLAP V,1.312855552,103.9236803
SIGNATURE AT LEWIS,1.320856781,103.8233007
SIGNATURE AT YISHUN,1.416946782,103.8450009
SIGNATURE CREST,1.312278618,103.89314250000001
SIGNATURE PARK,1.341642573,103.7676885
SIGNATURE RESIDENCE,1.311089293,103.8924131
SILAHIS APARTMENTS,1.313901964,103.9141243
SILVER HILL,1.369058574,103.8931767
SILVERSCAPE,1.312576415,103.8872025
SILVERSEA,1.299881576,103.9029736
SIMEI GARDEN,1.337313178,103.9513694
SIMEI GREEN CONDOMINIUM,1.340923385,103.9579371
SIMS DORADO,1.315762985,103.8904306
SIMS EDGE,1.316362847,103.8878942
SIMS GREEN,1.314562796,103.8845016
SIMS MEADOWS,1.3145150859999999,103.8880941
SIMS POINT,1.313170612,103.87949870000001
SIMS RESIDENCES,1.315965496,103.8909519
SIMS URBAN OASIS,1.3195962490000002,103.8810142
SIMSVILLE,1.317050982,103.88974990000001
SIN CHUAN GARDEN,1.321864696,103.91844520000001
SINGA HILLS,1.330172541,103.90829740000001
SIXTEEN35 RESIDENCES,1.31546819,103.88882240000001
SIXTH AVENUE VILLE,1.329706557,103.7951521
SKIES MILTONIA,1.418498073,103.8477983
SKY EVERTON,1.27594956,103.8381604
SKY GREEN,1.332563132,103.88653769999999
SKY HABITAT,1.352306662,103.8518057
SKY VUE,1.352557,103.8509066
SKY@ELEVEN,1.331435593,103.84114079999999
SKYLINE RESIDENCES,1.272096904,103.8076885
SKYPARK,1.297208678,103.8360988
SKYPARK RESIDENCES,1.443653395,103.8199519
SKYSUITES@ANSON,1.274640092,103.8447406
SLOANE RESIDENCES,1.315628837,103.83237
SMART SUITES,1.315160692,103.8840321
SOHO 188,1.311205444,103.8532846
SOHO @ FARRER,1.310772695,103.8529378
SOL ACRES,1.376625445,103.75049440000001
SOLARIS RESIDENCES,1.350136745,103.8819
SOLEIL @ SINARAN,1.319368865,103.8451304
SOMMERVILLE GRANDEUR,1.314958442,103.8068082
SOMMERVILLE LOFT,1.343664041,103.86980679999999
SOMMERVILLE PARK,1.3123787820000001,103.806652
SOMMERVILLE REGENCY,1.346111584,103.868188
SOO CHOW GARDEN,1.353236291,103.8304097
SOPHIA 98,1.3023625540000001,103.8471427
SOPHIA HILLS,1.3010083140000002,103.8473058
SOPHIA LODGE,1.301671093,103.8480337
SOPHIA RESIDENCE,1.30070345,103.8486127
SOUTH BEACH RESIDENCES,1.294384932,103.8560298
SOUTH UNION PARK,1.3154983359999999,103.92504699999999
SOUTHBANK,1.30630122,103.8642875
SOVEREIGN @ SIMON,1.3655364330000002,103.8830251
SPACE @ KOVAN,1.354666591,103.8768854
SPANISH VILLAGE,1.314635657,103.8057869
SPAZIO @ KOVAN,1.3546870819999999,103.87834090000001
SPOTTISWOODE 18,1.275567594,103.83759509999999
SPOTTISWOODE RESIDENCES,1.2754992090000001,103.8367432
SPOTTISWOODE SUITES,1.276017489,103.8374303
SPRING @ KATONG,1.30570818,103.9031464
SPRING @ LANGSAT,1.31522387,103.9002752
SPRING GARDENS,1.308086805,103.8987252
SPRING GROVE,1.2979826509999999,103.8273923
SPRING PARK ESTATE,1.315368726,103.9368458
SPRINGDALE CONDOMINIUM,1.348369375,103.7719031
SPRINGDEW TERRACE,1.277576322,103.7910348
SPRINGHILL,1.440670577,103.8232161
SPRINGLEAF GARDEN,1.398590364,103.82446660000002
SPRINGLEAF VILLAS,1.4000479069999998,103.8239122
SPRINGVALE,1.312940982,103.924711
SPRINGWOOD,1.279689516,103.79152049999999
SRI MENANTI ESTATE,1.295094582,103.82332559999999
ST ANNE'S WOOD,1.3918316519999998,103.9029922
ST FRANCIS LODGE,1.324814421,103.86416120000001
ST MARTIN RESIDENCE,1.3064501240000002,103.824223
ST MARTIN'S APARTMENT,1.305694693,103.82467779999999
